step,preco,acao,saldo,lucro_acumulado
4046,2.4323,SELL,26365.840095419495,16365.840095419495
4047,2.4502,SELL,26572.174971466033,16572.174971466033
4048,2.439,CLOSE,26839.82078210927,16839.82078210927
4050,2.4524,SELL,26813.217951670504,16813.217951670504
4051,2.4425,BUY,27418.63529599961,17418.63529599961
4052,2.417,SELL,27920.65331123948,17920.65331123948
4053,2.4125,BUY,27571.00684082786,17571.00684082786
4054,2.4286,BUY,27504.38903531689,17504.38903531689
4055,2.4306,BUY,27647.680164151807,17647.680164151807
4056,2.397,HOLD,28033.560660224783,18033.560660224783
4060,2.4125,CLOSE,27973.227553346926,17973.227553346926
4061,2.3935,SELL,27945.45543614984,17945.45543614984
4062,2.3663,SELL,27825.922276543886,17825.922276543886
4063,2.3287,SELL,28052.406157902544,18052.406157902544
4064,2.3557,CLOSE,28110.285372027534,18110.285372027534
4065,2.3649,CLOSE,28096.305654450673,18096.305654450673
4066,2.366,CLOSE,28096.305654450673,18096.305654450673
4068,2.3536,HOLD,28096.305654450673,18096.305654450673
4069,2.3703,BUY,28082.257501623448,18082.257501623448
4072,2.2859,HOLD,28265.094065661477,18265.094065661477
4073,2.2506,CLOSE,28154.131185417707,18154.131185417707
4076,2.1964,CLOSE,28140.083032590483,18140.083032590483
4077,2.2373,CLOSE,28140.083032590483,18140.083032590483
4078,2.2198,SELL,28126.01299107419,18126.01299107419
4080,2.1751,HOLD,28463.587129464635,18463.587129464635
4083,2.1696,BUY,28360.043653929843,18360.043653929843
4084,2.1946,BUY,28507.118027200533,18507.118027200533
4085,2.1893,BUY,28339.033029176888,18339.033029176888
4086,2.2007,BUY,28131.398619853564,18131.398619853564
4087,2.2314,SELL,28124.153018157253,18124.153018157253
4088,2.2458,SELL,28243.916403261883,18243.916403261883
4089,2.2277,BUY,28012.113007077016,18012.113007077016
4090,2.2278,SELL,27622.58311748897,17622.58311748897
4091,2.2266,SELL,27470.701108737903,17470.701108737903
4092,2.2221,SELL,27732.820059324422,17732.820059324422
4093,2.2316,BUY,28083.43328462092,18083.43328462092
4094,2.2136,BUY,28122.73223529745,18122.73223529745
4095,2.209,SELL,28791.519980300603,18791.519980300603
4096,2.2035,SELL,28720.597505702266,18720.597505702266
4097,2.1869,SELL,28837.11299968525,18837.11299968525
4098,2.1527,SELL,29085.341660779435,19085.341660779435
4099,2.2005,SELL,29637.523784437926,19637.523784437926
4100,2.2282,SELL,30247.963655087908,20247.963655087908
4101,2.2182,SELL,30695.028539609575,20695.028539609575
4103,2.2427,SELL,31171.222297626995,21171.222297626995
4104,2.2339,SELL,31153.491678977407,21153.491678977407
4105,2.2367,SELL,31161.090515541513,21161.090515541513
4106,2.2727,SELL,31516.96936129389,21516.96936129389
4107,2.3034,SELL,32203.397597584946,22203.397597584946
4108,2.3308,SELL,31804.458677969298,21804.458677969298
4109,2.3174,CLOSE,31831.054605943675,21831.054605943675
4110,2.2957,CLOSE,31816.65164447279,21816.65164447279
4111,2.2896,CLOSE,31816.65164447279,21816.65164447279
4112,2.2791,SELL,31800.74331865055,21800.74331865055
4113,2.2853,CLOSE,32637.7316136175,22637.7316136175
4115,2.3077,BUY,32605.512376151364,22605.512376151364
4116,2.2941,BUY,33093.44563045599,23093.445630455994
4117,2.2773,BUY,33287.97051589306,23287.97051589306
4118,2.279,CLOSE,33365.78047006788,23365.780470067883
4119,2.2693,BUY,33332.79482364477,23332.79482364477
4120,2.2858,HOLD,32809.71034506609,22809.710345066087
4122,2.2687,BUY,34244.54888382992,24244.54888382992
4124,2.2164,SELL,34210.76021197619,24210.760211976187
4125,2.2195,SELL,34137.95560161945,24137.955601619447
4126,2.2745,CLOSE,34103.9801167863,24103.980116786297
4127,2.2801,CLOSE,34086.866179711775,24086.866179711775
4128,2.2709,HOLD,34086.866179711775,24086.866179711775
4130,2.2077,SELL,34069.82274662192,24069.822746621918
4131,2.1595,SELL,33482.51577442175,23482.51577442175
4132,2.1242,HOLD,33891.47822103234,23891.47822103234
4133,2.124,BUY,33308.90135384452,23308.90135384452
4134,2.0866,BUY,32924.783166268426,22924.783166268426
4135,2.088,CLOSE,33085.20034039024,23085.20034039024
4136,2.0874,BUY,33052.00328954312,23052.00328954312
4137,2.0593,CLOSE,32878.60256823174,22878.60256823174
4138,2.0051,BUY,32845.63726530285,22845.637265302852
4139,2.0366,BUY,32777.22617392339,22777.226173923387
4140,2.0345,SELL,32798.243354455895,22798.243354455895
4141,2.0113,SELL,32817.14664061876,22817.14664061876
4142,2.0293,CLOSE,32593.215404535604,22593.215404535604
4143,2.0071,SELL,32560.51967515611,22560.51967515611
4144,1.9543,SELL,32174.76034570286,22174.76034570286
4145,1.9555,SELL,31842.89386374675,21842.89386374675
4146,2.0124,CLOSE,32109.521635574732,22109.521635574732
4147,2.0425,SELL,32077.186614919367,22077.186614919367
4148,2.0545,SELL,32356.16307559915,22356.16307559915
4149,2.0593,SELL,32338.38516388916,22338.38516388916
4150,2.0593,SELL,32462.83054585907,22462.83054585907
4152,2.1026,CLOSE,32855.312135148764,22855.312135148764
4153,2.1156,BUY,32822.84588577373,22822.845885773728
4154,2.1171,BUY,33122.513280676256,23122.513280676256
4155,2.1156,SELL,33089.54060109303,23089.54060109303
4156,2.1201,SELL,32537.843652303298,22537.843652303298
4157,2.1222,SELL,32647.61281265681,22647.61281265681
4160,2.2236,CLOSE,32101.61815791142,22101.61815791142
4162,2.2553,CLOSE,32085.06511108746,22085.06511108746
4163,2.2287,BUY,32069.022578531916,22069.022578531916
4164,2.2644,HOLD,32188.11471832732,22188.11471832732
4166,2.2492,SELL,32295.541604391565,22295.541604391565
4167,2.2694,SELL,31781.35512045842,21781.35512045842
4168,2.2575,SELL,31950.927258776795,21950.927258776795
4169,2.2577,SELL,32041.183396913995,22041.183396913995
4171,2.2567,SELL,32370.755052839235,22370.755052839235
4172,2.2554,HOLD,32310.584294081098,22310.584294081098
4174,2.297,BUY,32249.57772792837,22249.57772792837
4175,2.3242,BUY,32126.728334896397,22126.728334896397
4176,2.3476,BUY,32139.013274199595,22139.013274199595
4177,2.3288,BUY,32028.448820470814,22028.448820470814
4178,2.3468,CLOSE,32118.53837536093,22118.53837536093
4179,2.3264,CLOSE,32102.405520069322,22102.405520069322
4180,2.3277,CLOSE,32102.405520069322,22102.405520069322
4181,2.3186,CLOSE,32102.405520069322,22102.405520069322
4182,2.2845,SELL,32086.354317309288,22086.354317309288
4183,2.2899,SELL,31808.48148495775,21808.48148495775
4184,2.3013,BUY,31792.712740606246,21792.712740606246
4185,2.3223,BUY,32039.30144444229,22039.30144444229
4186,2.3223,BUY,32737.969438644435,22737.969438644435
4187,2.361,CLOSE,32622.6295610437,22622.6295610437
4188,2.3533,BUY,32590.421889892878,22590.421889892878
4189,2.3602,BUY,32727.196180302555,22727.196180302555
4190,2.3837,BUY,32849.36350765877,22849.363507658767
4192,2.3705,HOLD,32922.39832292606,22922.398322926063
4195,2.3526,SELL,32340.163816203254,22340.163816203254
4196,2.3582,SELL,32823.03489501674,22823.03489501674
4197,2.3628,SELL,33039.26562536453,23039.265625364533
4198,2.4004,SELL,33020.69366079478,23020.69366079478
4199,2.388,SELL,33194.474186411724,23194.474186411724
4200,2.3814,SELL,33114.88005254137,23114.880052541368
4201,2.3659,SELL,33141.411430498156,23141.411430498156
4202,2.3573,CLOSE,33097.63465686946,23097.634656869457
4203,2.3617,CLOSE,33081.45648587586,23081.45648587586
4204,2.3767,CLOSE,33081.45648587586,23081.45648587586
4205,2.3638,CLOSE,33081.45648587586,23081.45648587586
4206,2.3548,SELL,33064.91575763292,23064.915757632923
4207,2.3557,SELL,33095.42730933247,23095.427309332466
4208,2.3476,SELL,33542.005475116726,23542.005475116726
4209,2.3542,SELL,33327.03772450629,23327.037724506292
4210,2.3612,SELL,33410.25104732324,23410.25104732324
4211,2.3577,SELL,33888.72765352066,23888.727653520662
4212,2.3851,SELL,34128.65940097618,24128.659400976183
4216,2.4179,BUY,35492.347444809864,25492.347444809864
4217,2.4706,BUY,36082.62770643017,26082.62770643017
4218,2.4619,BUY,36208.08236693803,26208.082366938033
4219,2.4555,SELL,36410.155307292225,26410.155307292225
4220,2.4658,BUY,36601.80046730563,26601.800467305628
4222,2.4711,CLOSE,36130.41549453523,26130.415494535227
4223,2.4805,CLOSE,36112.105439273946,26112.105439273946
4224,2.492,CLOSE,36112.105439273946,26112.105439273946
4225,2.4546,BUY,36094.04938655431,26094.04938655431
4227,2.4027,SELL,36208.037899671086,26208.037899671086
4228,2.3864,BUY,36068.65009305602,26068.65009305602
4230,2.3747,CLOSE,35552.736791648225,25552.736791648225
4231,2.3807,CLOSE,35534.693444928336,25534.693444928336
4232,2.3787,CLOSE,35534.693444928336,25534.693444928336
4234,2.3866,CLOSE,35534.693444928336,25534.693444928336
4235,2.4077,BUY,35516.92609820587,25516.92609820587
4236,2.3688,HOLD,35579.97673716639,25579.97673716639
4238,2.3831,SELL,35277.80895880584,25277.808958805843
4240,2.3664,HOLD,35405.398465453814,25405.398465453814
4241,2.3604,SELL,35428.00926410029,25428.009264100292
4242,2.3259,SELL,35331.10584132968,25331.105841329678
4244,2.2699,HOLD,34895.04043886193,24895.040438861928
4245,2.2677,SELL,35148.604395111695,25148.604395111695
4246,2.2638,SELL,35230.97230446671,25230.97230446671
4248,2.2445,SELL,35373.09732453028,25373.09732453028
4249,2.2523,CLOSE,35458.69534797766,25458.695347977657
4250,2.2671,BUY,35423.327095824265,25423.327095824265
4251,2.2529,CLOSE,35245.40363457979,25245.403634579787
4252,2.2316,HOLD,35227.68311076997,25227.68311076997
4256,2.2366,CLOSE,35227.68311076997,25227.68311076997
4257,2.2474,BUY,35210.06926921458,25210.069269214582
4258,2.2459,BUY,35493.32328313667,25493.32328313667
4259,2.2523,BUY,35431.46321113069,25431.463211130693
4260,2.2193,SELL,35713.423568157465,25713.423568157465
4261,2.2201,CLOSE,35479.23733873513,25479.237338735133
4262,2.2078,SELL,35443.64100828169,25443.641008281687
4263,2.2053,CLOSE,35139.769079999576,25139.769079999576
4264,2.1975,HOLD,35122.038394152514,25122.038394152514
4265,2.2159,CLOSE,35122.038394152514,25122.038394152514
4266,2.198,CLOSE,35122.038394152514,25122.038394152514
4267,2.2019,SELL,35104.47737495544,25104.477374955437
4268,2.1995,SELL,35107.66001628516,25107.66001628516
4272,2.1761,HOLD,35206.32189750656,25206.32189750656
4273,2.1821,CLOSE,35276.34000676045,25276.340006760453
4274,2.207,CLOSE,35258.778987563375,25258.778987563375
4275,2.2091,CLOSE,35258.778987563375,25258.778987563375
4276,2.1934,CLOSE,35258.778987563375,25258.778987563375
4277,2.1883,CLOSE,35258.778987563375,25258.778987563375
4280,2.1742,HOLD,35258.778987563375,25258.778987563375
4281,2.1712,SELL,35241.14959806959,25241.14959806959
4282,2.1603,SELL,35120.11296203576,25120.11296203576
4283,2.1907,CLOSE,34910.31612624378,24910.31612624378
4284,2.1908,CLOSE,34892.686736749994,24892.686736749994
4285,2.1749,CLOSE,34892.686736749994,24892.686736749994
4286,2.1643,SELL,34875.24039338162,24875.240393381617
4287,2.177,SELL,34791.72359813943,24791.723598139433
4288,2.164,SELL,34928.81720542377,24928.817205423773
4289,2.1814,CLOSE,35103.72973885552,25103.729738855523
4290,2.1776,CLOSE,35086.283395487146,25086.283395487146
4291,2.1971,SELL,35068.7402537894,25068.7402537894
4292,2.2115,HOLD,34878.15665301484,24878.15665301484
4293,2.2056,CLOSE,35032.51361893142,25032.51361893142
4294,2.2245,CLOSE,35014.97047723368,25014.970477233677
4295,2.2122,CLOSE,35014.97047723368,25014.970477233677
4296,2.181,BUY,34997.46299199506,24997.46299199506
4297,2.2029,CLOSE,35621.97187736555,25621.971877365548
4298,2.2071,SELL,35586.662159930864,25586.662159930864
4299,2.2069,CLOSE,35453.93938506006,25453.93938506006
4300,2.182,CLOSE,35436.137152863994,25436.137152863994
4301,2.1865,SELL,35418.41908428756,25418.41908428756
4302,2.1681,SELL,35563.99825007442,25563.998250074423
4303,2.2007,SELL,35550.0598193076,25550.0598193076
4304,2.1963,SELL,35491.208667180996,25491.208667180996
4305,2.1984,SELL,35537.67010307041,25537.670103070413
4306,2.1965,SELL,35709.57741586129,25709.57741586129
4307,2.1985,SELL,35804.049002169784,25804.049002169784
4308,2.1861,HOLD,35573.29053725232,25573.290537252316
4311,2.1737,SELL,35706.479986802,25706.479986801998
4312,2.1848,BUY,35568.753485889196,25568.753485889196
4313,2.1923,CLOSE,35571.880461572095,25571.880461572095
4316,2.2075,BUY,35536.31014459836,25536.310144598363
4317,2.2143,BUY,35329.46880471613,25329.468804716133
4318,2.2196,BUY,35271.29467787427,25271.29467787427
4319,2.2109,BUY,35709.216577156156,25709.216577156156
4320,2.1998,SELL,35936.86163279216,25936.861632792163
4321,2.2082,SELL,35852.91534908523,25852.915349085233
4322,2.2276,CLOSE,35806.09915240253,25806.09915240253
4323,2.2397,CLOSE,35788.121732876374,25788.121732876374
4324,2.2299,SELL,35770.22767200993,25770.227672009933
4325,2.2224,SELL,36098.602515207174,26098.602515207174
4326,2.2114,SELL,36073.34291188431,26073.342911884312
4327,2.2259,SELL,36179.117500798806,26179.117500798806
4328,2.2656,SELL,36332.25384594368,26332.253845943676
4329,2.2534,SELL,36223.32180661382,26223.32180661382
4330,2.2618,SELL,36299.100616582415,26299.100616582415
4331,2.2771,BUY,36474.509355678194,26474.509355678194
4332,2.2881,HOLD,36831.21782388446,26831.217823884457
4333,2.2787,CLOSE,36762.17747519937,26762.177475199373
4334,2.2796,CLOSE,36743.9310973326,26743.9310973326
4336,2.2804,BUY,36725.559131783935,26725.559131783935
4337,2.2693,BUY,36486.79954860955,26486.799548609553
4339,2.2781,BUY,35775.52974139078,25775.529741390783
4340,2.2876,BUY,36291.450798739614,26291.450798739614
4341,2.2646,SELL,36438.51168099189,26438.51168099189
4342,2.2695,SELL,36113.25824685416,26113.25824685416
4343,2.2761,SELL,35949.797546620845,25949.797546620845
4344,2.2763,SELL,35706.27446259977,25706.274462599773
4345,2.256,SELL,35883.078893464386,25883.078893464386
4346,2.2405,SELL,36048.20756002662,26048.207560026618
4348,2.1874,HOLD,36455.19134428101,26455.19134428101
4352,2.2324,HOLD,35848.05160055724,25848.051600557243
4353,2.2353,BUY,36003.628538677374,26003.628538677374
4356,2.2461,BUY,35625.41436728261,25625.41436728261
4357,2.2477,CLOSE,35565.09572787913,25565.095727879132
4358,2.241,CLOSE,35547.084908199955,25547.084908199955
4360,2.2382,HOLD,35547.084908199955,25547.084908199955
4361,2.2334,CLOSE,35547.084908199955,25547.084908199955
4362,2.22,CLOSE,35547.084908199955,25547.084908199955
4363,2.2417,CLOSE,35547.084908199955,25547.084908199955
4364,2.2375,CLOSE,35547.084908199955,25547.084908199955
4365,2.2206,CLOSE,35547.084908199955,25547.084908199955
4366,2.2084,SELL,35529.31136574585,25529.311365745853
4367,2.2007,SELL,35094.2521801457,25094.252180145697
4368,2.1864,HOLD,34450.55866390458,24450.55866390458
4371,2.1747,CLOSE,34457.02794547484,24457.027945474838
4372,2.1857,SELL,34422.03477581922,24422.034775819222
4373,2.2052,CLOSE,34776.5115735788,24776.5115735788
4374,2.215,CLOSE,34759.291946377285,24759.291946377285
4375,2.2296,BUY,34741.912300404096,24741.912300404096
4376,2.219,HOLD,34799.70128274586,24799.70128274586
4378,2.1982,SELL,34516.718206542275,24516.718206542275
4380,2.2019,CLOSE,34934.87697550129,24934.87697550129
4381,2.2228,CLOSE,34917.60998290172,24917.60998290172
4382,2.2228,CLOSE,34917.60998290172,24917.60998290172
4383,2.2211,CLOSE,34917.60998290172,24917.60998290172
4384,2.2096,CLOSE,34917.60998290172,24917.60998290172
4385,2.2145,CLOSE,34917.60998290172,24917.60998290172
4386,2.2012,CLOSE,34917.60998290172,24917.60998290172
4387,2.1864,SELL,34900.151177910266,24900.151177910266
4388,2.1827,SELL,35064.89424547011,25064.89424547011
4389,2.1822,CLOSE,34949.257284586754,24949.257284586754
4390,2.168,CLOSE,34931.7984795953,24931.7984795953
4391,2.1854,SELL,34914.332580355505,24914.332580355505
4392,2.2043,SELL,35073.9242423155,25073.9242423155
4393,2.177,SELL,35055.14875267315,25055.14875267315
4396,2.1961,HOLD,35186.57718016961,25186.57718016961
4397,2.1979,CLOSE,35450.99865929939,25450.99865929939
4398,2.2248,BUY,35415.815993679564,25415.815993679564
4399,2.2646,CLOSE,35231.608396039,25231.608396039002
4400,2.2632,CLOSE,35213.891629658974,25213.891629658974
4401,2.263,CLOSE,35213.891629658974,25213.891629658974
4402,2.2642,CLOSE,35213.891629658974,25213.891629658974
4404,2.2308,HOLD,35213.891629658974,25213.891629658974
4406,2.2255,CLOSE,35213.891629658974,25213.891629658974
4407,2.2292,CLOSE,35213.891629658974,25213.891629658974
4408,2.2266,CLOSE,35213.891629658974,25213.891629658974
4409,2.2133,SELL,35196.28468384415,25196.284683844147
4410,2.1753,SELL,35114.74839684392,25114.74839684392
4411,2.1865,CLOSE,34861.985907143215,24861.985907143215
4412,2.1751,CLOSE,34844.37896132839,24844.378961328388
4413,2.1724,CLOSE,34844.37896132839,24844.378961328388
4414,2.1887,SELL,34826.95677184773,24826.956771847726
4415,2.1855,CLOSE,34761.95466577305,24761.954665773053
4416,2.1852,CLOSE,34744.53247629239,24744.532476292392
4417,2.192,SELL,34727.160210054244,24727.160210054244
4418,2.2043,BUY,34897.313051083445,24897.313051083445
4419,2.1939,BUY,34905.53564315078,24905.535643150783
4420,2.2012,HOLD,35239.37288108442,25239.37288108442
4423,2.2224,CLOSE,36030.386237961684,26030.386237961684
4424,2.2236,CLOSE,36012.928852743535,26012.928852743535
4425,2.2248,SELL,35994.922388317165,25994.922388317165
4426,2.224,SELL,36175.850553368626,26175.850553368626
4427,2.2152,SELL,36088.676073843824,26088.676073843824
4428,2.1983,CLOSE,36142.95452335927,26142.954523359273
4429,2.2121,CLOSE,36124.9480589329,26124.948058932903
4431,2.1953,CLOSE,36124.9480589329,26124.948058932903
4432,2.1898,HOLD,36124.9480589329,26124.948058932903
4433,2.1888,CLOSE,36124.9480589329,26124.948058932903
4434,2.1926,CLOSE,36124.9480589329,26124.948058932903
4435,2.2021,CLOSE,36124.9480589329,26124.948058932903
4436,2.2023,BUY,36106.88558490344,26106.885584903437
4439,2.1865,CLOSE,37315.788183400946,27315.788183400946
4440,2.1594,SELL,37279.07684651679,27279.076846516793
4442,2.1799,SELL,37838.177410765944,27838.177410765944
4443,2.189,CLOSE,37731.75770109352,27731.75770109352
4444,2.143,HOLD,37713.10883823883,27713.108838238833
4445,2.1442,BUY,37694.25228381971,27694.25228381971
4448,2.1357,HOLD,37607.02820136019,27607.02820136019
4450,2.1236,SELL,37472.51037176394,27472.510371763943
4451,2.1439,SELL,37664.533246170926,27664.533246170926
4452,2.1507,BUY,37654.382847643355,27654.382847643355
4453,2.1955,SELL,37685.19690706781,27685.19690706781
4454,2.192,SELL,37580.91604571872,27580.916045718717
4455,2.2146,BUY,37427.654251973436,27427.654251973436
4456,2.1895,BUY,37204.02175082386,27204.021750823857
4457,2.1785,SELL,36761.474167537934,26761.474167537934
4458,2.1838,SELL,36975.235831811886,26975.235831811886
4459,2.1805,SELL,37135.95888765697,27135.95888765697
4460,2.1674,SELL,37132.74442654007,27132.74442654007
4461,2.1641,CLOSE,36965.59244846118,26965.592448461182
4462,2.202,SELL,36928.72891515318,26928.72891515318
4463,2.2197,BUY,36862.63185412724,26862.63185412724
4464,2.213,SELL,37076.2935322389,27076.293532238902
