data,par,preco,adx,sinal,confianca
01:08:04,1764302884.746319,MERLUSDT,0.31057,17.3,NEUTRO,42.6
01:08:06,1764302886.190649,CLOUSDT,0.3184,12.0,NEUTRO,41.6
01:08:07,1764302887.66648,TRADOORUSDT,2.022,18.1,NEUTRO,45.6
01:08:09,1764302889.110148,SQDUSDT,0.08937,46.7,NEUTRO,40.8
01:08:10,1764302890.558128,MUSDT,1.2847,21.6,NEUTRO,48.1
01:08:12,1764302892.028387,MERLUSDT,0.31059,17.3,NEUTRO,42.4
01:08:13,1764302893.46206,CLOUSDT,0.3181,12.1,NEUTRO,41.5
01:08:14,1764302894.905382,TRADOORUSDT,2.026,18.1,NEUTRO,45.8
01:08:16,1764302896.399548,SQDUSDT,0.08959,46.7,NEUTRO,40.0
01:08:17,1764302897.866545,MUSDT,1.2852,21.6,NEUTRO,48.2
01:08:19,1764302899.30147,MERLUSDT,0.31001,17.3,NEUTRO,42.0
01:08:20,1764302900.823471,CLOUSDT,0.3181,12.1,NEUTRO,42.1
01:08:22,1764302902.273101,TRADOORUSDT,2.026,18.1,NEUTRO,45.8
01:08:23,1764302903.70096,SQDUSDT,0.08965,46.7,NEUTRO,40.0
01:08:25,1764302905.204334,MUSDT,1.2863,21.6,NEUTRO,47.6
01:08:26,1764302906.642212,MERLUSDT,0.30988,17.3,NEUTRO,41.7
01:08:28,1764302908.077184,CLOUSDT,0.318,12.1,NEUTRO,41.7
01:08:29,1764302909.556458,TRADOORUSDT,2.026,18.1,NEUTRO,46.1
01:08:30,1764302910.996982,SQDUSDT,0.08954,46.7,NEUTRO,40.3
01:08:32,1764302912.434974,MUSDT,1.2852,21.6,NEUTRO,48.1
01:08:33,1764302913.934128,MERLUSDT,0.31004,17.3,NEUTRO,41.6
01:08:35,1764302915.365652,CLOUSDT,0.3178,12.1,NEUTRO,41.9
01:08:36,1764302916.809368,TRADOORUSDT,2.025,18.1,NEUTRO,46.1
01:08:38,1764302918.278725,SQDUSDT,0.08956,46.7,NEUTRO,40.3
01:08:39,1764302919.729639,MUSDT,1.2859,21.6,NEUTRO,47.8
01:08:41,1764302921.167264,MERLUSDT,0.31036,17.3,NEUTRO,41.2
01:08:42,1764302922.633783,CLOUSDT,0.318,12.1,NEUTRO,41.8
01:08:44,1764302924.063747,TRADOORUSDT,2.024,18.1,NEUTRO,46.3
01:08:45,1764302925.506426,SQDUSDT,0.08958,46.7,NEUTRO,40.0
01:08:46,1764302926.959283,MUSDT,1.2871,21.6,NEUTRO,46.9
01:08:48,1764302928.397256,MERLUSDT,0.31028,17.3,NEUTRO,40.8
01:08:49,1764302929.837653,CLOUSDT,0.3177,12.1,NEUTRO,42.7
01:08:51,1764302931.281131,TRADOORUSDT,2.024,18.1,NEUTRO,46.3
01:08:52,1764302932.741253,SQDUSDT,0.08956,46.7,NEUTRO,40.2
01:08:54,1764302934.186142,MUSDT,1.2871,21.6,NEUTRO,46.9
01:08:55,1764302935.626861,MERLUSDT,0.31063,17.3,NEUTRO,41.4
01:08:57,1764302937.082859,CLOUSDT,0.3178,12.1,NEUTRO,42.0
01:08:58,1764302938.53911,TRADOORUSDT,2.024,18.1,NEUTRO,46.5
01:08:59,1764302939.96943,SQDUSDT,0.08947,46.7,NEUTRO,40.2
01:09:01,1764302941.410021,MUSDT,1.2877,21.6,NEUTRO,46.9
01:09:02,1764302942.85242,MERLUSDT,0.31174,17.4,NEUTRO,42.9
01:09:04,1764302944.296756,CLOUSDT,0.3183,12.1,NEUTRO,40.7
01:09:05,1764302945.768802,TRADOORUSDT,2.027,18.1,NEUTRO,47.1
01:09:07,1764302947.223358,SQDUSDT,0.08925,46.7,NEUTRO,40.6
01:09:08,1764302948.65349,MUSDT,1.2882,21.6,NEUTRO,47.0
01:09:10,1764302950.089135,MERLUSDT,0.31241,17.5,NEUTRO,42.9
01:09:11,1764302951.601337,CLOUSDT,0.3187,12.1,NEUTRO,42.0
01:09:13,1764302953.038052,TRADOORUSDT,2.029,18.1,NEUTRO,46.9
01:09:14,1764302954.489707,SQDUSDT,0.08901,46.7,NEUTRO,40.8
01:09:15,1764302955.926389,MUSDT,1.2875,21.6,NEUTRO,47.0
01:09:17,1764302957.358583,MERLUSDT,0.31287,17.5,NEUTRO,42.3
01:09:18,1764302958.796837,CLOUSDT,0.3189,12.1,NEUTRO,40.9
01:09:20,1764302960.236179,TRADOORUSDT,2.028,18.1,NEUTRO,47.3
01:09:21,1764302961.66504,SQDUSDT,0.08906,46.7,NEUTRO,40.8
01:09:23,1764302963.110654,MUSDT,1.2864,21.6,NEUTRO,47.4
01:09:24,1764302964.635475,MERLUSDT,0.31284,17.5,NEUTRO,43.0
01:09:26,1764302966.097698,CLOUSDT,0.3188,12.1,NEUTRO,41.6
01:09:27,1764302967.535792,TRADOORUSDT,2.026,18.1,NEUTRO,47.3
01:09:28,1764302968.991829,SQDUSDT,0.08898,46.7,NEUTRO,40.8
01:09:30,1764302970.422986,MUSDT,1.2883,21.6,NEUTRO,46.8
01:09:31,1764302971.874937,MERLUSDT,0.31322,17.5,NEUTRO,43.3
01:09:33,1764302973.352698,CLOUSDT,0.3188,12.1,NEUTRO,41.0
01:09:34,1764302974.786383,TRADOORUSDT,2.023,18.1,NEUTRO,47.0
01:09:36,1764302976.218427,SQDUSDT,0.08902,46.7,NEUTRO,40.7
01:09:37,1764302977.733771,MUSDT,1.2905,21.6,NEUTRO,46.8
01:09:39,1764302979.169979,MERLUSDT,0.3134,17.5,NEUTRO,43.7
01:09:40,1764302980.611586,CLOUSDT,0.3185,12.1,NEUTRO,41.3
01:09:42,1764302982.099062,TRADOORUSDT,2.024,18.1,NEUTRO,47.2
01:09:43,1764302983.533564,SQDUSDT,0.08884,46.7,NEUTRO,40.3
01:09:44,1764302984.987859,MUSDT,1.2894,21.6,NEUTRO,47.1
01:09:46,1764302986.448253,MERLUSDT,0.31327,17.6,NEUTRO,44.1
01:09:47,1764302987.88395,CLOUSDT,0.3187,12.1,NEUTRO,41.1
01:09:49,1764302989.325308,TRADOORUSDT,2.021,18.1,NEUTRO,46.7
01:09:50,1764302990.799873,SQDUSDT,0.08884,46.7,NEUTRO,40.6
01:09:52,1764302992.253403,MUSDT,1.2862,21.6,NEUTRO,48.0
01:09:53,1764302993.689607,MERLUSDT,0.31299,17.6,NEUTRO,43.7
01:09:55,1764302995.162706,CLOUSDT,0.3186,12.1,NEUTRO,41.7
01:09:56,1764302996.600106,TRADOORUSDT,2.022,18.1,NEUTRO,46.7
01:09:58,1764302998.064716,SQDUSDT,0.08895,46.7,NEUTRO,41.0
01:09:59,1764302999.538826,MUSDT,1.2856,21.6,NEUTRO,48.2
01:10:01,1764303001.023592,MERLUSDT,0.31303,17.6,NEUTRO,43.7
01:10:02,1764303002.487964,CLOUSDT,0.3187,12.1,NEUTRO,41.4
01:10:03,1764303004.000042,TRADOORUSDT,2.022,18.1,NEUTRO,46.7
01:10:05,1764303005.436391,SQDUSDT,0.08898,46.7,NEUTRO,41.0
01:10:06,1764303006.910219,MUSDT,1.286,21.6,NEUTRO,48.1
01:10:08,1764303008.377117,MERLUSDT,0.3115,17.6,NEUTRO,44.8
01:10:09,1764303009.808904,CLOUSDT,0.3188,12.1,NEUTRO,41.2
01:10:11,1764303011.260475,TRADOORUSDT,2.026,18.1,NEUTRO,46.6
01:10:12,1764303012.734791,SQDUSDT,0.08953,46.7,NEUTRO,41.4
01:10:14,1764303014.185161,MUSDT,1.2886,21.6,NEUTRO,47.7
01:10:15,1764303015.628927,MERLUSDT,0.31194,17.6,NEUTRO,44.6
01:10:18,1764303018.613581,TRADOORUSDT,2.027,18.1,NEUTRO,46.5
01:10:20,1764303020.047539,SQDUSDT,0.09037,46.7,NEUTRO,42.6
01:10:21,1764303021.513285,MUSDT,1.2874,21.6,NEUTRO,47.8
01:10:22,1764303022.947468,MERLUSDT,0.31162,17.6,NEUTRO,44.9
01:10:25,1764303025.855835,TRADOORUSDT,2.02,18.1,NEUTRO,46.4
01:10:27,1764303027.315695,SQDUSDT,0.09098,46.7,NEUTRO,43.6
01:10:28,1764303028.748912,MUSDT,1.293,21.6,NEUTRO,47.5
01:10:30,1764303030.218541,MERLUSDT,0.31177,17.6,NEUTRO,44.8
01:10:33,1764303033.12997,TRADOORUSDT,2.015,18.1,NEUTRO,46.3
01:10:34,1764303034.644275,SQDUSDT,0.09048,46.7,NEUTRO,44.3
01:10:36,1764303036.079849,MUSDT,1.2967,21.6,NEUTRO,48.1
01:10:37,1764303037.510476,MERLUSDT,0.31199,17.6,NEUTRO,44.1
01:10:40,1764303040.441023,TRADOORUSDT,2.015,18.1,NEUTRO,46.4
01:10:41,1764303041.876489,SQDUSDT,0.09051,46.7,NEUTRO,44.7
01:10:43,1764303043.366699,MUSDT,1.3042,21.6,NEUTRO,51.5
01:10:44,1764303044.820159,MERLUSDT,0.31201,17.6,NEUTRO,44.2
01:10:47,1764303047.76162,TRADOORUSDT,2.022,18.1,NEUTRO,47.2
01:10:49,1764303049.225929,SQDUSDT,0.09044,46.7,NEUTRO,44.7
01:10:50,1764303050.661871,MUSDT,1.3039,21.6,NEUTRO,50.9
01:10:52,1764303052.163372,MERLUSDT,0.31195,17.6,NEUTRO,44.2
01:10:55,1764303055.085706,TRADOORUSDT,2.022,18.1,NEUTRO,47.1
01:10:56,1764303056.582759,SQDUSDT,0.09025,46.7,NEUTRO,42.5
01:10:58,1764303058.029055,MUSDT,1.3031,21.6,NEUTRO,50.9
01:10:59,1764303059.472099,MERLUSDT,0.31168,17.6,NEUTRO,44.3
01:11:02,1764303062.479309,TRADOORUSDT,2.02,18.1,NEUTRO,46.8
01:11:03,1764303063.928697,SQDUSDT,0.09018,46.7,NEUTRO,41.8
01:11:05,1764303065.437691,MUSDT,1.3043,21.6,NEUTRO,51.6
01:11:06,1764303066.879272,MERLUSDT,0.31224,17.6,NEUTRO,44.6
01:11:09,1764303069.804317,TRADOORUSDT,2.021,18.1,NEUTRO,46.8
01:11:11,1764303071.241212,SQDUSDT,0.09003,46.7,NEUTRO,41.5
01:11:12,1764303072.704087,MUSDT,1.3041,21.6,NEUTRO,51.5
01:11:14,1764303074.217952,MERLUSDT,0.31372,17.6,NEUTRO,44.9
01:11:17,1764303077.140055,TRADOORUSDT,2.024,18.1,NEUTRO,46.7
01:11:18,1764303078.698926,SQDUSDT,0.08996,46.7,NEUTRO,41.5
01:11:20,1764303080.137862,MUSDT,1.3057,21.6,NEUTRO,52.0
01:11:21,1764303081.580017,MERLUSDT,0.3139,17.6,NEUTRO,44.1
01:11:24,1764303084.507126,TRADOORUSDT,2.022,18.1,NEUTRO,46.9
01:11:25,1764303085.947391,SQDUSDT,0.08988,46.7,NEUTRO,41.5
01:11:27,1764303087.431872,MUSDT,1.3088,21.6,NEUTRO,52.4
01:11:28,1764303088.889662,MERLUSDT,0.31355,17.6,NEUTRO,44.3
01:11:31,1764303091.849368,TRADOORUSDT,2.017,18.1,NEUTRO,46.2
01:11:33,1764303093.295004,SQDUSDT,0.08966,46.7,NEUTRO,41.3
01:11:34,1764303094.72948,MUSDT,1.3029,21.6,NEUTRO,51.5
01:11:36,1764303096.219802,MERLUSDT,0.3139,17.6,NEUTRO,44.5
01:11:39,1764303099.097236,TRADOORUSDT,2.02,18.1,NEUTRO,46.4
01:11:40,1764303100.584696,SQDUSDT,0.08957,46.7,NEUTRO,41.1
01:11:42,1764303102.031443,MUSDT,1.3045,21.6,NEUTRO,51.9
01:11:43,1764303103.493547,MERLUSDT,0.31384,17.6,NEUTRO,44.6
01:11:46,1764303106.477308,TRADOORUSDT,2.024,18.1,NEUTRO,46.1
01:11:47,1764303107.914301,SQDUSDT,0.08947,46.7,NEUTRO,41.0
01:11:49,1764303109.421018,MUSDT,1.3049,21.6,NEUTRO,51.9
01:11:50,1764303110.870167,MERLUSDT,0.31373,17.6,NEUTRO,44.8
01:11:53,1764303113.803632,TRADOORUSDT,2.026,18.1,NEUTRO,46.0
01:11:55,1764303115.247539,SQDUSDT,0.08949,46.7,NEUTRO,41.1
01:11:56,1764303116.679393,MUSDT,1.3042,21.6,NEUTRO,52.2
01:11:58,1764303118.19224,MERLUSDT,0.31371,17.6,NEUTRO,44.8
01:12:01,1764303121.075003,TRADOORUSDT,2.027,18.1,NEUTRO,45.9
01:12:02,1764303122.559135,SQDUSDT,0.08945,46.7,NEUTRO,41.0
01:12:04,1764303124.007142,MUSDT,1.3033,21.6,NEUTRO,52.3
01:12:05,1764303125.449838,MERLUSDT,0.31368,17.6,NEUTRO,45.0
01:12:08,1764303128.401942,TRADOORUSDT,2.028,18.1,NEUTRO,45.5
01:12:09,1764303129.836722,SQDUSDT,0.08972,46.7,NEUTRO,41.7
01:12:11,1764303131.312592,MUSDT,1.3074,21.6,NEUTRO,52.4
01:12:12,1764303132.764962,MERLUSDT,0.31272,17.6,NEUTRO,44.2
01:12:15,1764303135.685638,TRADOORUSDT,2.03,18.1,NEUTRO,45.3
01:12:17,1764303137.114077,SQDUSDT,0.08969,46.7,NEUTRO,41.6
01:12:18,1764303138.556134,MUSDT,1.3072,21.6,NEUTRO,52.4
01:12:20,1764303140.020278,MERLUSDT,0.31279,17.6,NEUTRO,44.4
01:12:21,1764303141.454367,CLOUSDT,0.3222,12.1,NEUTRO,40.9
01:12:22,1764303142.918375,TRADOORUSDT,2.028,18.1,NEUTRO,45.6
01:12:24,1764303144.380267,SQDUSDT,0.08938,46.7,NEUTRO,40.9
01:12:25,1764303145.820291,MUSDT,1.3085,21.6,NEUTRO,53.2
01:12:27,1764303147.276166,MERLUSDT,0.31304,17.6,NEUTRO,44.5
01:12:28,1764303148.740686,CLOUSDT,0.3224,12.1,NEUTRO,40.7
01:12:30,1764303150.180481,TRADOORUSDT,2.029,18.1,NEUTRO,45.7
01:12:31,1764303151.645316,SQDUSDT,0.08958,46.7,NEUTRO,41.6
01:12:33,1764303153.094278,MUSDT,1.308,21.6,NEUTRO,52.7
01:12:34,1764303154.548654,MERLUSDT,0.31336,17.6,NEUTRO,44.9
01:12:36,1764303156.0006,CLOUSDT,0.3224,12.1,NEUTRO,40.7
01:12:37,1764303157.43772,TRADOORUSDT,2.032,18.1,NEUTRO,45.8
01:12:38,1764303158.885236,SQDUSDT,0.08946,46.7,NEUTRO,41.4
01:12:40,1764303160.326179,MUSDT,1.3069,21.6,NEUTRO,52.1
01:12:41,1764303161.773114,MERLUSDT,0.31339,17.6,NEUTRO,44.9
01:12:43,1764303163.216925,CLOUSDT,0.3227,12.1,NEUTRO,40.1
01:12:44,1764303164.673868,TRADOORUSDT,2.031,18.1,NEUTRO,45.8
01:12:52,1764303172.809353,SQDUSDT,0.0895,46.7,NEUTRO,41.5
01:12:54,1764303174.246813,MERLUSDT,0.31364,17.6,NEUTRO,45.2
01:12:55,1764303175.682196,MUSDT,1.3076,21.6,NEUTRO,52.4
01:12:58,1764303178.557484,TRADOORUSDT,2.025,18.1,NEUTRO,46.0
01:12:59,1764303179.994778,SQDUSDT,0.08949,46.7,NEUTRO,41.5
01:13:01,1764303181.4326,MERLUSDT,0.31329,17.6,NEUTRO,44.9
01:13:02,1764303182.870486,MUSDT,1.3073,21.6,NEUTRO,52.3
01:13:05,1764303185.754112,TRADOORUSDT,2.029,18.1,NEUTRO,45.5
01:13:07,1764303187.193832,SQDUSDT,0.0896,46.7,NEUTRO,41.7
01:13:08,1764303188.634852,MERLUSDT,0.31377,17.6,NEUTRO,45.5
01:13:10,1764303190.0878,MUSDT,1.3064,21.6,NEUTRO,52.7
01:13:11,1764303191.518885,CLOUSDT,0.321,12.1,NEUTRO,40.1
01:13:12,1764303192.959287,TRADOORUSDT,2.029,18.1,NEUTRO,45.5
01:13:14,1764303194.419084,SQDUSDT,0.08944,46.7,NEUTRO,41.3
01:13:15,1764303195.873325,MERLUSDT,0.3136,17.6,NEUTRO,45.5
01:13:17,1764303197.319689,MUSDT,1.3033,21.6,NEUTRO,52.6
01:13:18,1764303198.799434,CLOUSDT,0.3213,12.1,NEUTRO,40.7
01:13:20,1764303200.237017,TRADOORUSDT,2.03,18.1,NEUTRO,45.4
01:13:21,1764303201.690309,SQDUSDT,0.08936,46.7,NEUTRO,41.6
01:13:23,1764303203.163533,MERLUSDT,0.31356,17.6,NEUTRO,45.3
01:13:24,1764303204.597896,MUSDT,1.3051,21.6,NEUTRO,52.3
01:13:26,1764303206.056694,CLOUSDT,0.321,12.1,NEUTRO,40.8
01:13:27,1764303207.49697,TRADOORUSDT,2.03,18.1,NEUTRO,45.6
01:13:28,1764303208.937882,SQDUSDT,0.08947,46.7,NEUTRO,41.5
01:13:30,1764303210.408724,MERLUSDT,0.31323,17.6,NEUTRO,44.9
01:13:31,1764303211.85265,MUSDT,1.3061,21.6,NEUTRO,52.5
01:13:33,1764303213.282618,CLOUSDT,0.3216,12.1,NEUTRO,41.3
01:13:34,1764303214.744701,TRADOORUSDT,2.035,18.1,NEUTRO,45.6
01:13:36,1764303216.176842,SQDUSDT,0.08975,46.7,NEUTRO,41.9
01:13:37,1764303217.609828,MERLUSDT,0.31249,17.6,NEUTRO,44.8
01:13:39,1764303219.083329,MUSDT,1.2977,21.6,NEUTRO,47.8
01:13:40,1764303220.534885,CLOUSDT,0.3215,12.1,NEUTRO,41.2
01:13:41,1764303221.970791,TRADOORUSDT,2.037,18.1,NEUTRO,45.6
01:13:43,1764303223.441815,SQDUSDT,0.08972,46.7,NEUTRO,41.9
01:13:44,1764303224.882481,MERLUSDT,0.31198,17.6,NEUTRO,44.1
01:13:46,1764303226.319532,MUSDT,1.2988,21.6,NEUTRO,48.1
01:13:47,1764303227.797204,CLOUSDT,0.3216,12.1,NEUTRO,41.1
01:13:49,1764303229.237393,TRADOORUSDT,2.031,18.1,NEUTRO,45.6
01:13:50,1764303230.669168,SQDUSDT,0.08982,46.7,NEUTRO,42.4
01:13:52,1764303232.128183,MERLUSDT,0.3123,17.6,NEUTRO,44.4
01:13:53,1764303233.559939,MUSDT,1.2991,21.6,NEUTRO,47.8
01:13:54,1764303234.993899,CLOUSDT,0.3218,12.1,NEUTRO,41.5
01:13:56,1764303236.479818,TRADOORUSDT,2.03,18.1,NEUTRO,45.2
01:13:57,1764303237.943102,SQDUSDT,0.08963,46.7,NEUTRO,41.7
01:13:59,1764303239.37906,MERLUSDT,0.31301,17.6,NEUTRO,45.0
01:14:00,1764303240.878378,MUSDT,1.2991,21.6,NEUTRO,48.0
01:14:02,1764303242.330708,CLOUSDT,0.3218,12.1,NEUTRO,41.5
01:14:03,1764303243.781102,TRADOORUSDT,2.033,18.1,NEUTRO,45.5
01:14:05,1764303245.304688,SQDUSDT,0.0897,46.7,NEUTRO,41.6
01:14:06,1764303246.742291,MERLUSDT,0.3135,17.6,NEUTRO,44.9
01:14:08,1764303248.180461,MUSDT,1.3019,21.6,NEUTRO,49.8
01:14:09,1764303249.674083,CLOUSDT,0.3218,12.1,NEUTRO,41.6
01:14:11,1764303251.111792,TRADOORUSDT,2.023,18.1,NEUTRO,45.6
01:14:12,1764303252.554893,SQDUSDT,0.08966,46.7,NEUTRO,41.6
01:14:14,1764303254.07149,MERLUSDT,0.31354,17.6,NEUTRO,44.9
01:14:15,1764303255.509938,MUSDT,1.3018,21.6,NEUTRO,50.0
01:14:16,1764303256.941447,CLOUSDT,0.3221,12.1,NEUTRO,41.8
01:14:18,1764303258.429698,TRADOORUSDT,2.023,18.1,NEUTRO,45.7
01:14:19,1764303259.874055,SQDUSDT,0.08961,46.7,NEUTRO,41.5
01:14:21,1764303261.32901,MERLUSDT,0.31362,17.6,NEUTRO,45.0
01:14:22,1764303262.841109,MUSDT,1.3023,21.6,NEUTRO,49.6
01:14:24,1764303264.293317,CLOUSDT,0.3218,12.1,NEUTRO,41.4
01:14:25,1764303265.742167,TRADOORUSDT,2.025,18.1,NEUTRO,45.7
01:14:27,1764303267.23573,SQDUSDT,0.08952,46.7,NEUTRO,40.9
01:14:28,1764303268.679325,MERLUSDT,0.31283,17.6,NEUTRO,44.3
01:14:30,1764303270.122982,MUSDT,1.3021,21.6,NEUTRO,49.4
01:14:31,1764303271.646064,CLOUSDT,0.322,12.1,NEUTRO,41.3
01:14:33,1764303273.101719,TRADOORUSDT,2.025,18.1,NEUTRO,45.6
01:14:34,1764303274.533895,SQDUSDT,0.08937,46.7,NEUTRO,40.9
01:14:36,1764303276.02366,MERLUSDT,0.3133,17.6,NEUTRO,44.1
01:14:37,1764303277.461651,MUSDT,1.3029,21.6,NEUTRO,49.2
01:14:38,1764303278.916779,CLOUSDT,0.322,12.1,NEUTRO,41.8
01:14:40,1764303280.425466,TRADOORUSDT,2.025,18.1,NEUTRO,45.6
01:14:41,1764303281.865599,SQDUSDT,0.08936,46.7,NEUTRO,41.6
01:14:43,1764303283.322491,MERLUSDT,0.31276,17.6,NEUTRO,44.1
01:14:44,1764303284.809428,MUSDT,1.3031,21.6,NEUTRO,49.0
01:14:46,1764303286.259422,CLOUSDT,0.3214,12.1,NEUTRO,41.9
01:14:47,1764303287.695232,TRADOORUSDT,2.026,18.1,NEUTRO,45.5
01:14:49,1764303289.205754,SQDUSDT,0.08945,46.7,NEUTRO,41.4
01:14:50,1764303290.681051,MERLUSDT,0.31287,17.6,NEUTRO,44.1
01:14:52,1764303292.124128,MUSDT,1.3037,21.6,NEUTRO,49.1
01:14:53,1764303293.605716,CLOUSDT,0.3213,12.1,NEUTRO,41.9
01:14:55,1764303295.040411,TRADOORUSDT,2.026,18.1,NEUTRO,45.5
01:14:56,1764303296.486376,SQDUSDT,0.08945,46.7,NEUTRO,41.6
01:14:57,1764303297.976498,MERLUSDT,0.31379,17.6,NEUTRO,44.7
01:14:59,1764303299.425968,MUSDT,1.3061,21.6,NEUTRO,49.1
01:15:01,1764303301.012827,CLOUSDT,0.3214,12.1,NEUTRO,42.0
01:15:02,1764303302.510032,TRADOORUSDT,2.026,18.1,NEUTRO,45.5
01:15:03,1764303303.950984,SQDUSDT,0.08934,46.7,NEUTRO,41.4
01:15:06,1764303306.903625,MUSDT,1.3067,22.2,NEUTRO,47.2
01:15:09,1764303309.771402,TRADOORUSDT,2.024,17.6,NEUTRO,40.6
01:15:11,1764303311.299574,SQDUSDT,0.08963,44.7,NEUTRO,36.7
01:15:14,1764303314.191378,MUSDT,1.3119,22.2,NEUTRO,47.5
01:15:17,1764303317.125408,TRADOORUSDT,2.021,17.6,NEUTRO,40.3
01:15:18,1764303318.600822,SQDUSDT,0.08935,44.7,NEUTRO,36.4
01:15:21,1764303321.526495,MUSDT,1.3094,22.2,NEUTRO,47.2
01:15:24,1764303324.466634,TRADOORUSDT,2.022,17.6,NEUTRO,40.4
01:15:25,1764303325.898966,SQDUSDT,0.08967,44.7,NEUTRO,36.6
01:15:28,1764303328.83655,MUSDT,1.3035,22.2,NEUTRO,46.1
01:15:31,1764303331.738963,TRADOORUSDT,2.021,17.6,NEUTRO,40.3
01:15:33,1764303333.226896,SQDUSDT,0.08964,44.7,NEUTRO,36.7
01:15:36,1764303336.116233,MUSDT,1.3092,22.2,NEUTRO,46.8
01:15:39,1764303339.051951,TRADOORUSDT,2.02,17.6,NEUTRO,40.5
01:15:40,1764303340.489589,SQDUSDT,0.08973,44.7,NEUTRO,36.1
01:15:43,1764303343.434717,MUSDT,1.3075,22.2,NEUTRO,46.9
01:15:46,1764303346.372561,TRADOORUSDT,2.019,17.6,NEUTRO,40.7
01:15:47,1764303347.806712,SQDUSDT,0.08984,44.7,NEUTRO,35.8
01:15:50,1764303350.734557,MUSDT,1.3087,22.2,NEUTRO,46.6
01:15:53,1764303353.608853,TRADOORUSDT,2.016,17.6,NEUTRO,41.0
01:15:55,1764303355.090506,SQDUSDT,0.08973,44.7,NEUTRO,36.3
01:15:58,1764303358.065625,MUSDT,1.3077,22.2,NEUTRO,46.8
01:16:01,1764303361.013358,TRADOORUSDT,2.017,17.6,NEUTRO,40.5
01:16:02,1764303362.472156,SQDUSDT,0.08974,44.7,NEUTRO,36.0
01:16:05,1764303365.380462,MUSDT,1.3061,22.2,NEUTRO,46.7
01:16:08,1764303368.281976,TRADOORUSDT,2.016,17.6,NEUTRO,41.0
01:16:09,1764303369.733168,SQDUSDT,0.0903,44.7,NEUTRO,36.5
01:16:12,1764303372.647934,MUSDT,1.3059,22.2,NEUTRO,47.0
01:16:15,1764303375.524633,TRADOORUSDT,2.006,17.6,NEUTRO,41.4
01:16:17,1764303377.038907,SQDUSDT,0.09025,44.7,NEUTRO,36.4
01:16:19,1764303379.912119,MUSDT,1.3046,22.2,NEUTRO,46.7
01:16:22,1764303382.821191,TRADOORUSDT,1.995,17.5,NEUTRO,42.8
01:16:24,1764303384.262913,SQDUSDT,0.09,44.7,NEUTRO,35.9
01:16:25,1764303385.713123,MERLUSDT,0.31303,18.7,NEUTRO,41.0
01:16:27,1764303387.154826,MUSDT,1.3049,22.2,NEUTRO,46.8
01:16:30,1764303390.057466,TRADOORUSDT,2.002,17.5,NEUTRO,40.9
01:16:31,1764303391.581942,SQDUSDT,0.09015,44.7,NEUTRO,36.8
01:16:33,1764303393.084351,MERLUSDT,0.31395,18.7,NEUTRO,40.9
01:16:34,1764303394.541983,MUSDT,1.3104,22.2,NEUTRO,47.0
01:16:37,1764303397.43742,TRADOORUSDT,2.002,17.5,NEUTRO,41.0
01:16:38,1764303398.917658,SQDUSDT,0.09053,44.7,NEUTRO,37.0
01:16:40,1764303400.359255,MERLUSDT,0.31348,18.7,NEUTRO,40.9
01:16:41,1764303401.828797,MUSDT,1.3081,22.2,NEUTRO,47.0
01:16:44,1764303404.786803,TRADOORUSDT,2.001,17.5,NEUTRO,41.1
01:16:46,1764303406.224768,SQDUSDT,0.0902,44.7,NEUTRO,36.3
01:16:47,1764303407.710672,MERLUSDT,0.31322,18.7,NEUTRO,40.8
01:16:49,1764303409.160196,MUSDT,1.3078,22.2,NEUTRO,46.8
01:16:52,1764303412.053418,TRADOORUSDT,1.999,17.5,NEUTRO,41.1
01:16:53,1764303413.49931,SQDUSDT,0.09033,44.7,NEUTRO,36.5
01:16:54,1764303414.948605,MERLUSDT,0.3129,18.7,NEUTRO,40.0
01:16:56,1764303416.426255,MUSDT,1.3068,22.2,NEUTRO,47.1
01:16:59,1764303419.311402,TRADOORUSDT,2.0,17.5,NEUTRO,41.0
01:17:00,1764303420.818825,SQDUSDT,0.09037,44.7,NEUTRO,37.1
01:17:03,1764303423.712787,MUSDT,1.3051,22.2,NEUTRO,46.8
01:17:06,1764303426.604448,TRADOORUSDT,2.004,17.5,NEUTRO,41.8
01:17:08,1764303428.052898,SQDUSDT,0.09021,44.7,NEUTRO,36.3
01:17:10,1764303430.954676,MUSDT,1.3037,22.2,NEUTRO,46.1
01:17:13,1764303433.866007,TRADOORUSDT,2.006,17.5,NEUTRO,42.0
01:17:15,1764303435.30134,SQDUSDT,0.09049,44.7,NEUTRO,37.3
01:17:18,1764303438.229114,MUSDT,1.3023,22.2,NEUTRO,46.0
01:17:21,1764303441.109338,TRADOORUSDT,2.01,17.5,NEUTRO,41.1
01:17:22,1764303442.569337,SQDUSDT,0.0906,44.7,NEUTRO,37.0
01:17:25,1764303445.45114,MUSDT,1.3037,22.2,NEUTRO,46.1
01:17:28,1764303448.347295,TRADOORUSDT,2.005,17.5,NEUTRO,42.0
01:17:29,1764303449.782206,SQDUSDT,0.09077,44.7,NEUTRO,37.5
01:17:32,1764303452.719233,MUSDT,1.3058,22.2,NEUTRO,47.0
01:17:35,1764303455.679997,TRADOORUSDT,2.01,17.5,NEUTRO,41.1
01:17:37,1764303457.128162,SQDUSDT,0.09088,44.7,NEUTRO,37.4
01:17:40,1764303460.076493,MUSDT,1.3063,22.2,NEUTRO,46.8
